ELEMENT_ID,County,SCIENTIFIC_NAME,COMMON_NAME,EL_CATEGORY,STATE_STATUS,US_STATUS
15506,Mackinac,Cypripedium arietinum,Ram's head lady's-slipper,Plant,SC,
15883,Mackinac,Cystopteris laurentiana,Laurentian fragile fern,Plant,SC,
13792,Mackinac,Draba arabisans,Rock whitlow grass,Plant,SC,
15893,Mackinac,Dryopteris filix-mas,Male fern,Plant,SC,
15325,Mackinac,Eleocharis compressa,Flattened spike rush,Plant,T,
12357,Mackinac,Elliptio complanata,Eastern elliptio,Animal,SC,
14061,Mackinac,Empetrum nigrum,Black crowberry,Plant,T,
11490,Mackinac,Emydoidea blandingii,Blanding's turtle,Animal,SC,
13506,Mackinac,Erigeron hyssopifolius,Hyssop-leaved fleabane,Plant,T,
12482,Mackinac,Euconulus alderi,A land snail (no common name),Animal,T,
10957,Mackinac,Falcipennis canadensis,Spruce grouse,Animal,SC,
11564,Mackinac,Flexamia huroni,Huron River leafhopper,Animal,T,
10862,Mackinac,Gavia immer,Common loon,Animal,T,
15901,Mackinac,Gymnocarpium robertianum,Limestone oak fern,Plant,T,
10937,Mackinac,Haliaeetus leucocephalus,Bald eagle,Animal,SC,
15938,Mackinac,Huperzia selago,Fir clubmoss,Plant,SC,
11038,Mackinac,Hydroprogne caspia,Caspian tern,Animal,T,
15374,Mackinac,Iris lacustris,Dwarf lake iris,Plant,T,LT
15411,Mackinac,Juncus stygius,Moor rush,Plant,T,
12371,Mackinac,Lasmigona compressa,Creek heelsplitter,Animal,SC,
12372,Mackinac,Lasmigona costata,Flutedshell,Animal,SC,
12376,Mackinac,Ligumia recta,Black sandshell,Animal,E,
15942,Mackinac,Lycopodiella subappressa,Northern appressed clubmoss,Plant,SC,
11476,Mackinac,Lynx canadensis,Lynx,Animal,E,LT
14943,Mackinac,Mimulus michiganensis,Michigan monkey flower,Plant,E,LE
15713,Mackinac,Muhlenbergia richardsonis,Mat muhly,Plant,T,
11425,Mackinac,Myotis lucifugus,Little brown bat,Animal,SC,
11427,Mackinac,Myotis septentrionalis,Northern long-eared bat,Animal,SC,LT
10885,Mackinac,Nycticorax nycticorax,Black-crowned night-heron,Animal,SC,
10934,Mackinac,Pandion haliaetus,Osprey,Animal,SC,
13599,Mackinac,Petasites sagittatus,Sweet coltsfoot,Plant,T,
12563,Mackinac,Physella magnalacustris,Great Lakes physa,Animal,SC,
11083,Mackinac,Picoides arcticus,Black-backed woodpecker,Animal,SC,
14383,Mackinac,Pinguicula vulgaris,Butterwort,Plant,SC,
12451,Mackinac,Planogyra asteriscus,Eastern flat-whorl,Animal,SC,
15525,Mackinac,Platanthera unalascensis,Alaska orchid,Plant,SC,
15812,Mackinac,Potamogeton confervoides,Alga pondweed,Plant,SC,
15819,Mackinac,Potamogeton hillii,Hill's pondweed,Plant,T,
14428,Mackinac,Pterospora andromedea,Pine-drops,Plant,T,
12436,Mackinac,Pupilla muscorum,Widespread column,Animal,SC,
13756,Mackinac,Rorippa aquatica,Lake cress,Plant,T,
15840,Mackinac,Ruppia cirrhosa,Widgeon grass,Plant,T,
11411,Mackinac,Sander canadensis,Sauger,Animal,T,
14888,Mackinac,Sarracenia purpurea f. heterophylla,Yellow pitcher plant,Plant,T,
11519,Mackinac,Sistrurus catenatus,Eastern massasauga,Animal,SC,LT
13632,Mackinac,Solidago houghtonii,Houghton's goldenrod,Plant,T,LT
12124,Mackinac,Somatochlora hineana,Hine's emerald dragonfly,Animal,E,LE
12125,Mackinac,Somatochlora incurvata,Incurvate emerald,Animal,SC,
15780,Mackinac,Sporobolus heterolepis,Prairie dropseed,Plant,SC,
13908,Mackinac,Stellaria longipes,Stitchwort,Plant,SC,
11041,Mackinac,Sterna forsteri,Forster's tern,Animal,T,
11039,Mackinac,Sterna hirundo,Common tern,Animal,T,
18914,Mackinac,Striatura meridionalis,Median striate,Animal,SC,
13654,Mackinac,Tanacetum huronense,Lake Huron tansy,Plant,T,
13678,Mackinac,Tetraneuris herbacea,Lakeside daisy,Plant,E,LT
12268,Mackinac,Trimerotropis huroniana,Lake Huron locust,Animal,T,
10962,Mackinac,Tympanuchus phasianellus,Sharp-tailed grouse,Animal,SC,
12452,Mackinac,Vallonia gracilicosta albula,A land snail (no common name),Animal,E,
12437,Mackinac,Vertigo bollesiana,Delicate vertigo,Animal,T,
12450,Mackinac,Vertigo cristata,Crested vertigo,Animal,SC,
12438,Mackinac,Vertigo elatior,Tapered vertigo,Animal,SC,
12442,Mackinac,Vertigo morsei,Six-whorl vertigo,Animal,E,
12443,Mackinac,Vertigo nylanderi,Deep-throat vertigo,Animal,E,
12449,Mackinac,Vertigo paradoxa,Mystery vertigo,Animal,SC,
12445,Mackinac,Vertigo pygmaea,Crested vertigo,Animal,SC,
12446,Mackinac,Vertigo tridentata,Honey vertigo,Animal,SC,
13359,Mackinac,Zizia aptera,Prairie golden alexanders,Plant,T,
11270,Macomb,Acipenser fulvescens,Lake sturgeon,Animal,T,
14903,Macomb,Agalinis gattingeri,Gattinger's gerardia,Plant,E,
12351,Macomb,Alasmidonta marginata,Elktoe,Animal,SC,
12352,Macomb,Alasmidonta viridis,Slippershell,Animal,T,
11397,Macomb,Ammocrypta pellucida,Eastern sand darter,Animal,T,
13386,Macomb,Asclepias sullivantii,Sullivant's milkweed,Plant,T,
11065,Macomb,Asio otus,Long-eared owl,Animal,T,
13753,Macomb,Boechera missouriensis,Missouri rock-cress,Plant,SC,
10876,Macomb,Botaurus lentiginosus,American bittern,Animal,SC,
10942,Macomb,Buteo lineatus,Red-shouldered hawk,Animal,T,
15157,Macomb,Carex davisii,Davis's sedge,Plant,SC,
15210,Macomb,Carex lupuliformis,False hop sedge,Plant,T,
15243,Macomb,Carex richardsonii,Richardson's sedge,Plant,SC,
11043,Macomb,Chlidonias niger,Black tern,Animal,SC,
10938,Macomb,Circus cyaneus,Northern harrier,Animal,SC,
13482,Macomb,Cirsium hillii,Hill's thistle,Plant,SC,
11488,Macomb,Clemmys guttata,Spotted turtle,Animal,T,
12356,Macomb,Cyclonaias tuberculata,Purple wartyback,Animal,T,
12365,Macomb,Epioblasma triquetra,Snuffbox,Animal,E,LE
10952,Macomb,Falco peregrinus,Peregrine falcon,Animal,E,PS:LE
14447,Macomb,Fraxinus profunda,Pumpkin ash,Plant,T,
15511,Macomb,Galearis spectabilis,Showy orchis,Plant,T,
14245,Macomb,Gentiana puberulenta,Downy gentian,Plant,E,
14248,Macomb,Gentianella quinquefolia,Stiff gentian,Plant,T,
10937,Macomb,Haliaeetus leucocephalus,Bald eagle,Animal,SC,
13556,Macomb,Hieracium paniculatum,Panicled hawkweed,Plant,T,
11278,Macomb,Hiodon tergisus,Mooneye,Animal,T,
14625,Macomb,Hydrastis canadensis,Goldenseal,Plant,T,
12367,Macomb,Lampsilis fasciola,Wavyrayed lampmussel,Animal,T,
12371,Macomb,Lasmigona compressa,Creek heelsplitter,Animal,SC,
12372,Macomb,Lasmigona costata,Flutedshell,Animal,SC,
12375,Macomb,Ligumia nasuta,Eastern pondmussel,Animal,E,
12376,Macomb,Ligumia recta,Black sandshell,Animal,E,
14382,Macomb,Linum virginianum,Virginia flax,Plant,T,
11341,Macomb,Macrhybopsis storeriana,Silver chub,Animal,SC,
12504,Macomb,Mesodon mitchellianus,Sealed globelet,Animal,SC,
14940,Macomb,Mimulus alatus,Winged monkey flower,Plant,X,
11553,Macomb,Nicrophorus americanus,American burying beetle,Animal,X,LE
11316,Macomb,Notropis anogenus,Pugnose shiner,Animal,E,
11366,Macomb,Noturus miurus,Brindled madtom,Animal,SC,
12378,Macomb,Obovaria olivaria,Hickorynut,Animal,E,
12379,Macomb,Obovaria subrotunda,Round hickorynut,Animal,E,
18868,Macomb,Oxyloma peoriense,Depressed ambersnail,Animal,SC,
11505,Macomb,Pantherophis gloydi,Eastern fox snake,Animal,T,
11408,Macomb,Percina copelandi,Channel darter,Animal,E,
11410,Macomb,Percina shumardi,River darter,Animal,E,
14565,Macomb,Plantago cordata,Heart-leaved plantain,Plant,E,
15527,Macomb,Platanthera ciliaris,Orange- or yellow-fringed orchid,Plant,E,
12381,Macomb,Pleurobema sintoxia,Round pigtoe,Animal,SC,
12383,Macomb,Potamilus alatus,Pink heelsplitter,Animal,SC,
11185,Macomb,Protonotaria citrea,Prothonotary warbler,Animal,SC,
12385,Macomb,Ptychobranchus fasciolaris,Kidney shell,Animal,SC,
14225,Macomb,Quercus shumardii,Shumard's oak,Plant,SC,
10967,Macomb,Rallus elegans,King rail,Animal,E,
13756,Macomb,Rorippa aquatica,Lake cress,Plant,T,
13622,Macomb,Silphium integrifolium,Rosinweed,Plant,T,
11519,Macomb,Sistrurus catenatus,Eastern massasauga,Animal,SC,LT
11041,Macomb,Sterna forsteri,Forster's tern,Animal,T,
11039,Macomb,Sterna hirundo,Common tern,Animal,T,
12391,Macomb,Toxolasma parvum,Lilliput,Animal,E,
15350,Macomb,Trichophorum clintonii,Clinton's bulrush,Plant,SC,
12393,Macomb,Truncilla truncata,Deertoe,Animal,SC,
12394,Macomb,Villosa fabalis,Rayed bean,Animal,E,LE
12395,Macomb,Villosa iris,Rainbow,Animal,SC,
10941,Manistee,Accipiter gentilis,Northern goshawk,Animal,SC,PS
11270,Manistee,Acipenser fulvescens,Lake sturgeon,Animal,T,
11220,Manistee,Ammodramus savannarum,Grasshopper sparrow,Animal,SC,PS
10876,Manistee,Botaurus lentiginosus,American bittern,Animal,SC,
10942,Manistee,Buteo lineatus,Red-shouldered hawk,Animal,T,
10978,Manistee,Charadrius melodus,Piping plover,Animal,E,LE
10938,Manistee,Circus cyaneus,Northern harrier,Animal,SC,
13482,Manistee,Cirsium hillii,Hill's thistle,Plant,SC,
13485,Manistee,Cirsium pitcheri,Pitcher's thistle,Plant,T,LT
11126,Manistee,Cistothorus palustris,Marsh wren,Animal,SC,
11279,Manistee,Coregonus artedi,Lake herring or Cisco,Animal,T,
10893,Manistee,Cygnus buccinator,Trumpeter swan,Animal,T,
12357,Manistee,Elliptio complanata,Eastern elliptio,Animal,SC,
11490,Manistee,Emydoidea blandingii,Blanding's turtle,Animal,SC,
10862,Manistee,Gavia immer,Common loon,Animal,T,
11489,Manistee,Glyptemys insculpta,Wood turtle,Animal,SC,
